"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull","Feb 20, 2026, 8:01 PM","Feb 20, 2026, 9:00 PM","Forearms are destroyed, low volume on some exercises cause was hurting my upper chest injury","Hammer Curl (Dumbbell)",,"",1,"normal",22,11,,,
"Pull","Feb 20, 2026, 8:01 PM","Feb 20, 2026, 9:00 PM","Forearms are destroyed, low volume on some exercises cause was hurting my upper chest injury","Seated Palms Up Wrist Curl",,"",0,"normal",20,12,,,
"Pull","Feb 20, 2026, 8:01 PM","Feb 20, 2026, 9:00 PM","Forearms are destroyed, low volume on some exercises cause was hurting my upper chest injury","Seated Palms Up Wrist Curl",,"",1,"normal",20,11,,,
"Pull","Feb 20, 2026, 8:01 PM","Feb 20, 2026, 9:00 PM","Forearms are destroyed, low volume on some exercises cause was hurting my upper chest injury","Seated Palms Up Wrist Curl",,"",2,"normal",20,9,,,
"Pull","Feb 20, 2026, 8:01 PM","Feb 20, 2026, 9:00 PM","Forearms are destroyed, low volume on some exercises cause was hurting my upper chest injury","Seated Wrist Extension (Barbell)",,"",0,"normal",14,14,,,
"Pull","Feb 20, 2026, 8:01 PM","Feb 20, 2026, 9:00 PM","Forearms are destroyed, low volume on some exercises cause was hurting my upper chest injury","Seated Wrist Extension (Barbell)",,"",1,"normal",14,15,,,
"Pull","Feb 20, 2026, 8:01 PM","Feb 20, 2026, 9:00 PM","Forearms are destroyed, low volume on some exercises cause was hurting my upper chest injury","Seated Wrist Extension (Barbell)",,"",2,"normal",14,11,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Bench Press (Barbell)",,"",0,"normal",60,10,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Bench Press (Barbell)",,"",1,"normal",80,10,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Chest Press (Machine)",,"",0,"normal",98,8,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Chest Press (Machine)",,"",1,"normal",98,9,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Chest Press (Machine)",,"",2,"normal",98,10,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Chest Press (Machine)",,"",3,"normal",98,9,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Lateral Raise (Machine)",,"",0,"normal",35,14,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Lateral Raise (Machine)",,"",1,"normal",35,14,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Lateral Raise (Machine)",,"",2,"normal",35,14,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Triceps Pushdown",,"",0,"normal",40,12,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Triceps Pushdown",,"",1,"normal",40,11,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Triceps Pushdown",,"",2,"normal",40,11,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Single Arm Triceps Pushdown (Cable)",,"No wonder I start with these ones first holy moly",0,"normal",15,6,,,
"Push","Feb 19, 2026, 8:13 PM","Feb 19, 2026, 9:05 PM","I wasnt going to go tonight but my beautiful girlfriend got me some fresh new gymshark and ofc I had to test it out. Went a little bit easier on my chest and avoided most upper chest","Single Arm Triceps Pushdown (Cable)",,"No wonder I start with these ones first holy moly",1,"normal",12.5,9,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Standing Calf Raise (Machine)",,"",0,"normal",200,15,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Standing Calf Raise (Machine)",,"",1,"normal",200,15,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Standing Calf Raise (Machine)",,"",2,"normal",200,15,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Back Extension (Weighted Hyperextension)",,"",0,"normal",60,10,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Back Extension (Weighted Hyperextension)",,"",1,"normal",60,12,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Back Extension (Weighted Hyperextension)",,"",2,"normal",60,12,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Seated Leg Curl (Machine)",,"",0,"normal",80,12,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Seated Leg Curl (Machine)",,"",1,"normal",80,12,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Seated Leg Curl (Machine)",,"",2,"normal",80,12,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Leg Press (Machine)",,"",0,"normal",200,14,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Leg Press (Machine)",,"",1,"normal",200,14,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Leg Press (Machine)",,"",2,"normal",200,12,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Leg Extension (Machine)",,"",0,"normal",105,12,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Leg Extension (Machine)",,"",1,"normal",105,11,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Leg Extension (Machine)",,"",2,"normal",105,9,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Crunch (Machine)",,"",0,"normal",40,14,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Crunch (Machine)",,"",1,"normal",40,14,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Crunch (Machine)",,"",2,"normal",40,13,,,
"Lower","Feb 17, 2026, 2:57 PM","Feb 17, 2026, 4:18 PM","Genuinely had to take a 30 min break half way through so I didnt throw up but Im not a pussy and I always finish","Treadmill",,"",0,"normal",,,3.25,2400,
"Pull","Feb 16, 2026, 12:42 PM","Feb 16, 2026, 1:29 PM","A quick low volume one today cause we are in recovery mode. Could feel the upper chest hurting during the pulldown exercises give it a week of good recovery and we can start picking things back up","Lat Pulldown (Cable)",,"",0,"normal",90,10,,,
"Pull","Feb 16, 2026, 12:42 PM","Feb 16, 2026, 1:29 PM","A quick low volume one today cause we are in recovery mode. Could feel the upper chest hurting during the pulldown exercises give it a week of good recovery and we can start picking things back up","Lat Pulldown (Cable)",,"",1,"normal",90,9,,,
"Pull","Feb 16, 2026, 12:42 PM","Feb 16, 2026, 1:29 PM","A quick low volume one today cause we are in recovery mode. Could feel the upper chest hurting during the pulldown exercises give it a week of good recovery and we can start picking things back up","Lat Pulldown (Cable)",,"",2,"normal",90,8,,,
"Pull","Feb 16, 2026, 12:42 PM","Feb 16, 2026, 1:29 PM","A quick low volume one today cause we are in recovery mode. Could feel the upper chest hurting during the pulldown exercises give it a week of good recovery and we can start picking things back up","Single Arm Lat Pulldown",,"",0,"normal",40,12,,,
"Pull","Feb 16, 2026, 12:42 PM","Feb 16, 2026, 1:29 PM","A quick low volume one today cause we are in recovery mode. Could feel the upper chest hurting during the pulldown exercises give it a week of good recovery and we can start picking things back up","Single Arm Lat Pulldown",,"",1,"normal",40,12,,,
"Pull","Feb 16, 2026, 12:42 PM","Feb 16, 2026, 1:29 PM","A quick low volume one today cause we are in recovery mode. Could feel the upper chest hurting during the pulldown exercises give it a week of good recovery and we can start picking things back up","Single Arm Lat Pulldown",,"",2,"normal",40,12,,,
"Pull","Feb 16, 2026, 12:42 PM","Feb 16, 2026, 1:29 PM","A quick low volume one today cause we are in recovery mode. Could feel the upper chest hurting during the pulldown exercises give it a week of good recovery and we can start picking things back up","Seated Cable Row - Bar Grip",,"",0,"normal",90,9,,,
